time flux flux_rms
-1.4678785032478976 0.9525242854979846 0.005
-1.3847932881414937 0.9527975162742066 0.005
-1.3017080730350898 0.9530500737317871 0.005
-1.2186228579286857 0.9535230376335192 0.005
-1.1355376428222819 0.9538496536243355 0.005
-1.052452427715878 0.9540674894519875 0.005
-0.9693672126094742 0.9543037814397944 0.005
-0.8862819975030702 0.954360078274139 0.005
-0.8031967823966664 0.9544254251771105 0.005
-0.7201115672902625 0.9543563590182194 0.005
-0.6370263521838586 0.95421201652955 0.005
-0.5539411370774547 0.9538476646283502 0.005
-0.47085592197105086 0.9533778691441185 0.005
-0.38777070686464693 0.9531544226122444 0.005
-0.30468549175824305 0.9527321555201842 0.005
-0.22160027665183918 0.9522494033257103 0.005
-0.13851506154543528 0.9517521705251968 0.005
-0.05542984643903139 0.9512485542820601 0.005
0.027655368667372494 0.9508224164244838 0.005
0.11074058377377638 0.9505926977957764 0.005
0.19382579888018028 0.9506130142539986 0.005
0.2769110139865842 0.9506007785988483 0.005
0.35999622909298806 0.9505913165443332 0.005
0.44308144419939194 0.9506117289839462 0.005
0.5261666593057959 0.9508314957578508 0.005
0.6092518744121997 0.9512099085567658 0.005
0.6923370895186036 0.9514923578656995 0.005
0.7754223046250075 0.951658385472292 0.005
0.8585075197314114 0.9519668883470391 0.005
0.9415927348378152 0.9523078903793571 0.005
1.0246779499442191 0.9526433287264022 0.005
1.107763165050623 0.9529121824019278 0.005
1.1908483801570269 0.9531631231542912 0.005
1.2739335952634308 0.9533850764017556 0.005
1.3570188103698346 0.9536030592316743 0.005
1.4401040254762387 0.9536617836276321 0.005
1.5231892405826426 0.954016184538584 0.005
1.6062744556890465 0.954406273560602 0.005
1.6893596707954504 0.9546201480139679 0.005
1.7724448859018542 0.9548229191894956 0.005
1.855530101008258 0.9549895488438872 0.005
1.938615316114662 0.9551786163218311 0.005
2.021700531221066 0.9553700396912098 0.005
2.1047857463274697 0.9555510868266295 0.005
2.1878709614338736 0.9555265476608745 0.005
2.2709561765402775 0.9553143174666826 0.005
2.3540413916466814 0.9549322834914904 0.005
2.4371266067530852 0.9543992438576191 0.005
2.520211821859489 0.9536817859514665 0.005
2.603297036965893 0.9528427171501439 0.005
2.686382252072297 0.9517883531111334 0.005
2.7694674671787007 0.9506580143713709 0.005
2.8525526822851046 0.9494575416862506 0.005
2.9356378973915085 0.9480149106849348 0.005
3.0187231124979124 0.9464525470885103 0.005
3.1018083276043162 0.9446805208897553 0.005
3.18489354271072 0.9429110648035497 0.005
3.267978757817124 0.9414947976046246 0.005
3.351063972923528 0.9403573783561618 0.005
3.434149188029932 0.9398563632142205 0.005
3.517234403136336 0.9410120071986751 0.005
3.60031961824274 0.9431556260538518 0.005
3.683404833349144 0.9459538349303565 0.005
3.7664900484555477 0.9492411601516777 0.005
3.8495752635619516 0.952818804761355 0.005
3.9326604786683554 0.9559784936731691 0.005
4.015745693774759 0.9582998363598215 0.005
4.098830908881163 0.9599990540424399 0.005
4.181916123987567 0.961176655310965 0.005
4.2650013390939705 0.9619607024970522 0.005
4.348086554200375 0.9623713152672143 0.005
4.431171769306778 0.9622659534514625 0.005
4.514256984413183 0.9618355645515272 0.005
4.597342199519586 0.961081017348917 0.005
4.68042741462599 0.9599570909225241 0.005
4.763512629732395 0.9584312223396817 0.005
4.846597844838798 0.956686036238283 0.005
4.929683059945202 0.9545280746912852 0.005
5.012768275051606 0.9520289952368259 0.005
5.09585349015801 0.9488954196127273 0.005
5.178938705264414 0.9460960043467235 0.005
5.262023920370818 0.9436743938219386 0.005
5.345109135477221 0.9417551985667687 0.005
5.428194350583626 0.9403047215358002 0.005
5.511279565690029 0.9395746799626256 0.005
5.594364780796433 0.9395248293876648 0.005
5.677449995902837 0.9395248293876648 0.005
5.760535211009241 0.9395248293876648 0.005
5.843620426115645 0.9395248293876648 0.005
5.926705641222049 0.9395248293876648 0.005
6.009790856328452 0.9395248293876648 0.005
6.092876071434857 0.9395248293876648 0.005
6.17596128654126 0.9395248293876648 0.005
6.259046501647664 0.9395248293876648 0.005
6.342131716754068 0.9395248293876648 0.005
6.425216931860472 0.9395248293876648 0.005
6.508302146966876 0.9395248293876648 0.005
6.59138736207328 0.9395248293876648 0.005
6.674472577179683 0.9395248293876648 0.005
6.757557792286088 0.9395248293876648 0.005
6.840643007392491 0.9395248293876648 0.005
6.923728222498895 0.9395248293876648 0.005
7.006813437605299 0.9395248293876648 0.005
7.089898652711703 0.9395248293876648 0.005
7.172983867818107 0.9395248293876648 0.005
7.256069082924511 0.9395248293876648 0.005
7.339154298030914 0.9395248293876648 0.005
7.422239513137319 0.9395248293876648 0.005
7.505324728243723 0.9395248293876648 0.005
7.588409943350126 0.9395248293876648 0.005
7.671495158456531 0.9395248293876648 0.005
7.754580373562934 0.9395248293876648 0.005
7.8376655886693385 0.9395248293876648 0.005
7.920750803775742 0.9395248293876648 0.005
8.003836018882145 0.9395248293876648 0.005
8.08692123398855 0.9395248293876648 0.005
8.170006449094954 0.9395248293876648 0.005
8.253091664201358 0.9395248293876648 0.005
8.33617687930776 0.9395248293876648 0.005
8.419262094414165 0.9395248293876648 0.005
8.50234730952057 0.9395248293876648 0.005
8.585432524626974 0.9395248293876648 0.005
8.668517739733376 0.9395248293876648 0.005
8.75160295483978 0.9395248293876648 0.005
8.834688169946185 0.9395248293876648 0.005
8.91777338505259 0.9395248293876648 0.005
9.000858600158992 0.9395248293876648 0.005
9.083943815265396 0.9395248293876648 0.005
9.1670290303718 0.9395248293876648 0.005
9.250114245478205 0.9395248293876648 0.005
9.333199460584607 0.9395248293876648 0.005
9.416284675691012 0.9395248293876648 0.005
9.499369890797416 0.9395248293876648 0.005
9.58245510590382 0.9395248293876648 0.005
9.665540321010223 0.9395248293876648 0.005
9.748625536116627 0.9395248293876648 0.005
9.831710751223032 0.9395248293876648 0.005
9.914795966329436 0.9395248293876648 0.005
9.997881181435838 0.9395248293876648 0.005
10.080966396542243 0.9395248293876648 0.005
10.164051611648647 0.9395248293876648 0.005
10.247136826755051 0.9395248293876648 0.005
10.330222041861456 0.9395248293876648 0.005
10.413307256967858 0.9395248293876648 0.005
10.496392472074263 0.9395248293876648 0.005
10.579477687180667 0.9395248293876648 0.005
10.662562902287071 0.9395248293876648 0.005
10.745648117393474 0.9395248293876648 0.005
10.828733332499878 0.9395248293876648 0.005
10.911818547606282 0.9395248293876648 0.005
10.994903762712687 0.9395248293876648 0.005
11.07798897781909 0.9395248293876648 0.005
11.161074192925494 0.9395248293876648 0.005
11.244159408031898 0.9395248293876648 0.005
11.327244623138302 0.9395248293876648 0.005
11.410329838244705 0.9395248293876648 0.005
11.493415053351109 0.9395248293876648 0.005
11.576500268457513 0.9395248293876648 0.005
11.659585483563918 0.9395248293876648 0.005
11.74267069867032 0.9395248293876648 0.005
11.825755913776725 0.9395248293876648 0.005
11.908841128883129 0.9395248293876648 0.005
11.991926343989533 0.9395248293876648 0.005
12.075011559095936 0.9395248293876648 0.005
12.15809677420234 0.9395248293876648 0.005
12.241181989308744 0.9395248293876648 0.005
12.324267204415149 0.9395248293876648 0.005
12.407352419521551 0.9395248293876648 0.005
12.490437634627956 0.9395248293876648 0.005
12.57352284973436 0.9395248293876648 0.005
12.656608064840764 0.9395248293876648 0.005
12.739693279947168 0.9395248293876648 0.005
12.822778495053571 0.9395248293876648 0.005
12.905863710159975 0.9395248293876648 0.005
12.98894892526638 0.9395248293876648 0.005
13.072034140372784 0.9395248293876648 0.005
13.155119355479187 0.9395248293876648 0.005
13.23820457058559 0.9395248293876648 0.005
13.321289785691995 0.9395248293876648 0.005
13.4043750007984 0.9395248293876648 0.005
13.487460215904802 0.9395248293876648 0.005
13.570545431011206 0.9395248293876648 0.005
13.65363064611761 0.9395248293876648 0.005
13.736715861224015 0.9395248293876648 0.005
13.819801076330418 0.9395248293876648 0.005
13.902886291436822 0.9395248293876648 0.005
13.985971506543226 0.9395248293876648 0.005
14.06905672164963 0.9395248293876648 0.005
14.152141936756033 0.9395248293876648 0.005
14.235227151862437 0.9395248293876648 0.005
14.318312366968842 0.9395248293876648 0.005
14.401397582075246 0.9395248293876648 0.005
14.484482797181649 0.9395248293876648 0.005
14.567568012288053 0.9395248293876648 0.005
14.650653227394457 0.9395248293876648 0.005
14.733738442500862 0.9395248293876648 0.005
14.816823657607264 0.9395248293876648 0.005
14.899908872713668 0.9395248293876648 0.005
14.982994087820073 0.9395248293876648 0.005
15.066079302926477 0.9395248293876648 0.005
15.14916451803288 0.9395248293876648 0.005
15.232249733139284 0.9395248293876648 0.005
15.315334948245688 0.9395248293876648 0.005
15.398420163352093 0.9395248293876648 0.005
15.481505378458497 0.9395248293876648 0.005
15.5645905935649 0.9395248293876648 0.005
15.647675808671304 0.9395248293876648 0.005
15.730761023777708 0.9395248293876648 0.005
15.813846238884112 0.9395248293876648 0.005
15.896931453990515 0.9395248293876648 0.005
15.98001666909692 0.9395248293876648 0.005
16.063101884203324 0.9395248293876648 0.005
16.146187099309728 0.9395248293876648 0.005
16.229272314416132 0.9395248293876648 0.005
16.312357529522536 0.9395248293876648 0.005
16.395442744628937 0.9395248293876648 0.005
16.47852795973534 0.9395248293876648 0.005
16.561613174841746 0.9395248293876648 0.005
16.64469838994815 0.9395248293876648 0.005
16.727783605054555 0.9395248293876648 0.005
16.81086882016096 0.9395248293876648 0.005
16.893954035267363 0.9395248293876648 0.005
16.977039250373767 0.9395248293876648 0.005
17.06012446548017 0.9395248293876648 0.005
17.143209680586573 0.9395248293876648 0.005
17.226294895692977 0.9395248293876648 0.005
17.30938011079938 0.9395248293876648 0.005
17.392465325905786 0.9395248293876648 0.005
17.47555054101219 0.9395248293876648 0.005
17.558635756118594 0.9395248293876648 0.005
17.641720971225 0.9395248293876648 0.005
17.7248061863314 0.9395248293876648 0.005
17.807891401437804 0.9395248293876648 0.005
17.890976616544208 0.9395248293876648 0.005
17.974061831650612 0.9395248293876648 0.005
18.057147046757017 0.9395248293876648 0.005
18.14023226186342 0.9395248293876648 0.005
18.223317476969825 0.9395248293876648 0.005
18.30640269207623 0.9395248293876648 0.005
18.389487907182634 0.9395248293876648 0.005
18.472573122289035 0.9395248293876648 0.005
18.55565833739544 0.9395248293876648 0.005
18.638743552501843 0.9395248293876648 0.005
18.721828767608248 0.9395248293876648 0.005
18.804913982714652 0.9395248293876648 0.005
18.887999197821056 0.9395248293876648 0.005
18.97108441292746 0.9395248293876648 0.005
19.054169628033865 0.9395248293876648 0.005
19.137254843140266 0.9395248293876648 0.005
19.22034005824667 0.9395248293876648 0.005
19.303425273353074 0.9395248293876648 0.005
19.38651048845948 0.9395248293876648 0.005
19.469595703565883 0.9395248293876648 0.005
19.552680918672287 0.9395248293876648 0.005
19.63576613377869 0.9395248293876648 0.005
19.718851348885096 0.9395248293876648 0.005
19.801936563991497 0.9395248293876648 0.005
19.8850217790979 0.9395248293876648 0.005
19.968106994204305 0.9395248293876648 0.005
20.05119220931071 0.9395248293876648 0.005
20.134277424417114 0.9395248293876648 0.005
20.217362639523518 0.9395248293876648 0.005
20.300447854629923 0.9395248293876648 0.005
20.383533069736327 0.9395248293876648 0.005
20.466618284842728 0.9395248293876648 0.005
20.549703499949132 0.9395248293876648 0.005
20.632788715055536 0.9395248293876648 0.005
20.71587393016194 0.9395248293876648 0.005
20.798959145268345 0.9395248293876648 0.005
20.88204436037475 0.9395248293876648 0.005
20.965129575481154 0.9395248293876648 0.005
21.048214790587558 0.9395248293876648 0.005
21.131300005693962 0.9395248293876648 0.005
21.214385220800363 0.9395248293876648 0.005
21.297470435906767 0.9395248293876648 0.005
21.38055565101317 0.9395248293876648 0.005
21.463640866119576 0.9395248293876648 0.005
21.54672608122598 0.9395248293876648 0.005
21.629811296332385 0.9395248293876648 0.005
21.71289651143879 0.9395248293876648 0.005
21.795981726545193 0.9395248293876648 0.005
21.879066941651594 0.9395248293876648 0.005
21.962152156758 0.9395248293876648 0.005
22.045237371864403 0.9395248293876648 0.005
22.128322586970807 0.9395248293876648 0.005
22.21140780207721 0.9395248293876648 0.005
22.294493017183616 0.9395248293876648 0.005
22.37757823229002 0.9395248293876648 0.005
22.460663447396424 0.9395248293876648 0.005
22.543748662502825 0.9395248293876648 0.005
22.62683387760923 0.9395248293876648 0.005
22.709919092715634 0.9395248293876648 0.005
22.793004307822038 0.9395248293876648 0.005
22.876089522928442 0.9395248293876648 0.005
22.959174738034847 0.9395248293876648 0.005
23.04225995314125 0.9395248293876648 0.005
23.125345168247655 0.9395248293876648 0.005
23.208430383354056 0.9395248293876648 0.005
23.29151559846046 0.9395248293876648 0.005
23.374600813566865 0.9395248293876648 0.005
23.45768602867327 0.9395248293876648 0.005
23.540771243779673 0.9395248293876648 0.005
23.623856458886078 0.9395248293876648 0.005
23.706941673992482 0.9395248293876648 0.005
23.790026889098886 0.9395248293876648 0.005
23.87311210420529 0.9395248293876648 0.005
23.95619731931169 0.9395248293876648 0.005
24.039282534418096 0.9395248293876648 0.005
24.1223677495245 0.9395248293876648 0.005
24.205452964630904 0.9395248293876648 0.005
24.28853817973731 0.9395248293876648 0.005
24.371623394843713 0.9395248293876648 0.005
24.454708609950117 0.9395248293876648 0.005
24.53779382505652 0.9395248293876648 0.005
24.620879040162922 0.9395248293876648 0.005
24.703964255269327 0.9395248293876648 0.005
24.78704947037573 0.9395248293876648 0.005
24.870134685482135 0.9395248293876648 0.005
24.95321990058854 0.9395248293876648 0.005
25.036305115694944 0.9395248293876648 0.005
25.119390330801348 0.9395248293876648 0.005
25.202475545907753 0.9395248293876648 0.005
25.285560761014153 0.9395248293876648 0.005
25.368645976120558 0.9395248293876648 0.005
25.451731191226962 0.9395248293876648 0.005
25.534816406333366 0.9395248293876648 0.005
25.61790162143977 0.9395248293876648 0.005
25.700986836546175 0.9395248293876648 0.005
25.78407205165258 0.9395248293876648 0.005
25.867157266758984 0.9395248293876648 0.005
25.950242481865384 0.9395248293876648 0.005
26.03332769697179 0.9395248293876648 0.005
26.116412912078193 0.9395248293876648 0.005
26.199498127184597 0.9395248293876648 0.005
26.282583342291 0.9395248293876648 0.005
26.365668557397406 0.9395248293876648 0.005
26.44875377250381 0.9395248293876648 0.005
26.531838987610215 0.9395248293876648 0.005
26.61492420271662 0.9395248293876648 0.005
26.69800941782302 0.9395248293876648 0.005
26.781094632929424 0.9395248293876648 0.005
26.86417984803583 0.9395248293876648 0.005
26.947265063142233 0.9395248293876648 0.005
27.030350278248637 0.9395248293876648 0.005
27.11343549335504 0.9395248293876648 0.005
27.196520708461446 0.9395248293876648 0.005
27.27960592356785 0.9395248293876648 0.005
27.36269113867425 0.9395248293876648 0.005
27.445776353780655 0.9395248293876648 0.005
27.52886156888706 0.9395248293876648 0.005
27.611946783993464 0.9395248293876648 0.005
27.695031999099868 0.9395248293876648 0.005
27.778117214206272 0.9395248293876648 0.005
27.861202429312677 0.9395248293876648 0.005
27.94428764441908 0.9395248293876648 0.005
28.02737285952548 0.9395248293876648 0.005
28.110458074631886 0.9395248293876648 0.005
28.19354328973829 0.9395248293876648 0.005
28.276628504844695 0.9395248293876648 0.005
28.3597137199511 0.9395248293876648 0.005
28.442798935057503 0.9395248293876648 0.005
28.525884150163908 0.9395248293876648 0.005
28.608969365270312 0.9395248293876648 0.005
28.692054580376716 0.9395248293876648 0.005
28.775139795483117 0.9395248293876648 0.005
28.85822501058952 0.9395248293876648 0.005
28.941310225695926 0.9395248293876648 0.005
29.02439544080233 0.9395248293876648 0.005
29.107480655908734 0.9395248293876648 0.005
29.19056587101514 0.9395248293876648 0.005
29.273651086121543 0.9395248293876648 0.005
29.356736301227947 0.9395248293876648 0.005
29.439821516334348 0.9395248293876648 0.005
29.522906731440752 0.9395248293876648 0.005
29.605991946547157 0.9395248293876648 0.005
29.68907716165356 0.9395248293876648 0.005
29.772162376759965 0.9395248293876648 0.005
29.85524759186637 0.9395248293876648 0.005
29.938332806972774 0.9395248293876648 0.005
30.021418022079178 0.9395248293876648 0.005
30.10450323718558 0.9395248293876648 0.005
30.187588452291983 0.9395248293876648 0.005
30.270673667398388 0.9395248293876648 0.005
30.353758882504792 0.9395248293876648 0.005
30.436844097611196 0.9395248293876648 0.005
30.5199293127176 0.9395248293876648 0.005
30.603014527824005 0.9395248293876648 0.005
30.68609974293041 0.9395248293876648 0.005
30.76918495803681 0.9395248293876648 0.005
30.852270173143214 0.9395248293876648 0.005
30.93535538824962 0.9395248293876648 0.005
31.018440603356023 0.9395248293876648 0.005
31.101525818462427 0.9395248293876648 0.005
31.18461103356883 0.9395248293876648 0.005
31.267696248675236 0.9395248293876648 0.005
31.35078146378164 0.9395248293876648 0.005
31.433866678888045 0.9395248293876648 0.005
31.516951893994445 0.9395248293876648 0.005
31.60003710910085 0.9395248293876648 0.005
31.683122324207254 0.9395248293876648 0.005
31.76620753931366 0.9395248293876648 0.005
31.849292754420063 0.9395248293876648 0.005
31.932377969526467 0.9395248293876648 0.005
32.01546318463287 0.9395248293876648 0.005
32.09854839973927 0.9395248293876648 0.005
32.18163361484568 0.9395248293876648 0.005
32.26471882995208 0.9395248293876648 0.005
32.34780404505849 0.9395248293876648 0.005
32.43088926016489 0.9395248293876648 0.005
32.51397447527129 0.9395248293876648 0.005
32.5970596903777 0.9395248293876648 0.005
32.6801449054841 0.9395248293876648 0.005
32.76323012059051 0.9395248293876648 0.005
32.84631533569691 0.9395248293876648 0.005
32.929400550803315 0.9395248293876648 0.005
33.012485765909716 0.9395248293876648 0.005
33.095570981016124 0.9395248293876648 0.005
33.178656196122525 0.9395248293876648 0.005
33.261741411228925 0.9395248293876648 0.005
33.34482662633533 0.9395248293876648 0.005
33.427911841441734 0.9395248293876648 0.005
33.51099705654814 0.9395248293876648 0.005
33.59408227165454 0.9395248293876648 0.005
33.67716748676095 0.9395248293876648 0.005
33.76025270186735 0.9395248293876648 0.005
33.84333791697375 0.9395248293876648 0.005
33.92642313208016 0.9395248293876648 0.005
34.00950834718656 0.9395248293876648 0.005
34.09259356229297 0.9395248293876648 0.005
34.17567877739937 0.9395248293876648 0.005
34.25876399250578 0.9395248293876648 0.005
34.34184920761218 0.9395248293876648 0.005
34.424934422718586 0.9395248293876648 0.005
34.50801963782499 0.9395248293876648 0.005
34.59110485293139 0.9395248293876648 0.005
34.674190068037795 0.9395248293876648 0.005
34.757275283144196 0.9395248293876648 0.005
34.840360498250604 0.9395248293876648 0.005
34.923445713357005 0.9395248293876648 0.005
35.00653092846341 0.9395248293876648 0.005
35.08961614356981 0.9395248293876648 0.005
35.17270135867622 0.9395248293876648 0.005
35.25578657378262 0.9395248293876648 0.005
35.33887178888902 0.9395248293876648 0.005
35.42195700399543 0.9395248293876648 0.005
35.50504221910183 0.9395248293876648 0.005
35.58812743420824 0.9395248293876648 0.005
35.67121264931464 0.9395248293876648 0.005
35.75429786442105 0.9395248293876648 0.005
35.83738307952745 0.9395248293876648 0.005
35.92046829463385 0.9395248293876648 0.005
36.00355350974026 0.9395248293876648 0.005
36.08663872484666 0.9395248293876648 0.005
36.169723939953066 0.9395248293876648 0.005
36.25280915505947 0.9395248293876648 0.005
36.335894370165875 0.9395248293876648 0.005
36.418979585272275 0.9395248293876648 0.005
36.50206480037868 0.9395248293876648 0.005
36.585150015485084 0.9395248293876648 0.005
36.668235230591485 0.9395248293876648 0.005
36.75132044569789 0.9395248293876648 0.005
36.83440566080429 0.9395248293876648 0.005
36.9174908759107 0.9395248293876648 0.005
37.0005760910171 0.9395248293876648 0.005
37.08366130612351 0.9395248293876648 0.005
37.16674652122991 0.9395248293876648 0.005
37.24983173633632 0.9395248293876648 0.005
37.33291695144272 0.9395248293876648 0.005
37.41600216654912 0.9395248293876648 0.005
37.49908738165553 0.9395248293876648 0.005
37.58217259676193 0.9395248293876648 0.005
37.66525781186834 0.9395248293876648 0.005
37.74834302697474 0.9395248293876648 0.005
37.831428242081145 0.9395248293876648 0.005
37.914513457187546 0.9395248293876648 0.005
37.99759867229395 0.9395248293876648 0.005
38.080683887400355 0.9395248293876648 0.005
38.163769102506755 0.9395248293876648 0.005
38.24685431761316 0.9395248293876648 0.005
38.329939532719564 0.9395248293876648 0.005
38.41302474782597 0.9395248293876648 0.005
38.49610996293237 0.9395248293876648 0.005
38.57919517803878 0.9395248293876648 0.005
38.66228039314518 0.9395248293876648 0.005
38.74536560825158 0.9395248293876648 0.005
38.82845082335799 0.9395248293876648 0.005
38.91153603846439 0.9395248293876648 0.005
38.9946212535708 0.9395248293876648 0.005
39.0777064686772 0.9395248293876648 0.005
39.16079168378361 0.9395248293876648 0.005
39.24387689889001 0.9395248293876648 0.005
39.326962113996416 0.9395248293876648 0.005
39.41004732910282 0.9395248293876648 0.005
39.49313254420922 0.9395248293876648 0.005
39.576217759315625 0.9395248293876648 0.005
39.659302974422026 0.9395248293876648 0.005
39.742388189528434 0.9395248293876648 0.005
39.825473404634835 0.9395248293876648 0.005
39.90855861974124 0.9395248293876648 0.005
39.99164383484764 0.9395248293876648 0.005
40.074729049954044 0.9395248293876648 0.005
40.15781426506045 0.9395248293876648 0.005
40.24089948016685 0.9395248293876648 0.005
40.32398469527326 0.9395248293876648 0.005
40.40706991037966 0.9395248293876648 0.005
40.49015512548607 0.9395248293876648 0.005
40.57324034059247 0.9395248293876648 0.005
40.65632555569888 0.9395248293876648 0.005
40.73941077080528 0.9395248293876648 0.005
40.82249598591168 0.9395248293876648 0.005
40.90558120101809 0.9395248293876648 0.005
40.98866641612449 0.9395248293876648 0.005
41.071751631230896 0.9395248293876648 0.005
41.1548368463373 0.9395248293876648 0.005
41.237922061443705 0.9395248293876648 0.005
41.321007276550105 0.9395248293876648 0.005
41.404092491656506 0.9395248293876648 0.005
41.487177706762914 0.9395248293876648 0.005
41.570262921869315 0.9395248293876648 0.005
41.65334813697572 0.9395248293876648 0.005
41.73643335208212 0.9395248293876648 0.005
41.81951856718853 0.9395248293876648 0.005
41.90260378229493 0.9395248293876648 0.005
41.98568899740134 0.9395248293876648 0.005
42.06877421250774 0.9395248293876648 0.005
42.15185942761414 0.9395248293876648 0.005
42.23494464272055 0.9395248293876648 0.005
42.31802985782695 0.9395248293876648 0.005
42.40111507293336 0.9395248293876648 0.005
42.48420028803976 0.9395248293876648 0.005
42.56728550314617 0.9395248293876648 0.005
42.65037071825257 0.9395248293876648 0.005
42.733455933358975 0.9395248293876648 0.005
42.816541148465376 0.9395248293876648 0.005
42.89962636357178 0.9395248293876648 0.005
42.982711578678185 0.9395248293876648 0.005
43.065796793784585 0.9395248293876648 0.005
43.14888200889099 0.9395248293876648 0.005
43.231967223997394 0.9395248293876648 0.005
43.3150524391038 0.9395248293876648 0.005
43.3981376542102 0.9395248293876648 0.005
43.4812228693166 0.9395248293876648 0.005
43.56430808442301 0.9395248293876648 0.005
43.64739329952941 0.9395248293876648 0.005
43.73047851463582 0.9395248293876648 0.005
43.81356372974222 0.9395248293876648 0.005
43.89664894484863 0.9395248293876648 0.005
43.97973415995503 0.9395248293876648 0.005
44.06281937506144 0.9395248293876648 0.005
44.14590459016784 0.9395248293876648 0.005
44.22898980527424 0.9395248293876648 0.005
44.31207502038065 0.9395248293876648 0.005
44.39516023548705 0.9395248293876648 0.005
44.478245450593455 0.9395248293876648 0.005
44.561330665699856 0.9395248293876648 0.005
44.644415880806264 0.9395248293876648 0.005
44.727501095912665 0.9395248293876648 0.005
44.81058631101907 0.9395248293876648 0.005
44.89367152612547 0.9395248293876648 0.005
44.976756741231874 0.9395248293876648 0.005
45.05984195633828 0.9395248293876648 0.005
45.14292717144468 0.9395248293876648 0.005
45.22601238655109 0.9395248293876648 0.005
45.30909760165749 0.9395248293876648 0.005
45.3921828167639 0.9395248293876648 0.005
45.4752680318703 0.9395248293876648 0.005
45.5583532469767 0.9395248293876648 0.005
45.64143846208311 0.9395248293876648 0.005
45.72452367718951 0.9395248293876648 0.005
45.80760889229592 0.9395248293876648 0.005
45.89069410740232 0.9395248293876648 0.005
45.973779322508726 0.9395248293876648 0.005
46.05686453761513 0.9395248293876648 0.005
46.139949752721535 0.9395248293876648 0.005
46.223034967827935 0.9395248293876648 0.005
46.306120182934336 0.9395248293876648 0.005
46.389205398040744 0.9395248293876648 0.005
46.472290613147145 0.9395248293876648 0.005
46.55537582825355 0.9395248293876648 0.005
46.63846104335995 0.9395248293876648 0.005
46.72154625846636 0.9395248293876648 0.005
46.80463147357276 0.9395248293876648 0.005
46.88771668867916 0.9395248293876648 0.005
46.97080190378557 0.9395248293876648 0.005
47.05388711889197 0.9395248293876648 0.005
47.13697233399838 0.9395248293876648 0.005
47.22005754910478 0.9395248293876648 0.005
47.30314276421119 0.9395248293876648 0.005
47.38622797931759 0.9395248293876648 0.005
47.469313194424 0.9395248293876648 0.005
47.5523984095304 0.9395248293876648 0.005
47.6354836246368 0.9395248293876648 0.005
47.718568839743206 0.9395248293876648 0.005
47.80165405484961 0.9395248293876648 0.005
47.884739269956015 0.9395248293876648 0.005
47.967824485062415 0.9395248293876648 0.005
48.05090970016882 0.9395248293876648 0.005
48.133994915275224 0.9395248293876648 0.005
48.21708013038163 0.9395248293876648 0.005
48.30016534548803 0.9395248293876648 0.005
48.38325056059443 0.9395248293876648 0.005
48.46633577570084 0.9395248293876648 0.005
48.54942099080724 0.9395248293876648 0.005
48.63250620591365 0.9395248293876648 0.005
48.71559142102005 0.9395248293876648 0.005
48.79867663612646 0.9395248293876648 0.005
48.88176185123286 0.9395248293876648 0.005
48.96484706633926 0.9395248293876648 0.005
49.04793228144567 0.9395248293876648 0.005
49.13101749655207 0.9395248293876648 0.005
49.21410271165848 0.9395248293876648 0.005
49.29718792676488 0.9395248293876648 0.005
49.380273141871285 0.9395248293876648 0.005
49.463358356977686 0.9395248293876648 0.005
49.546443572084094 0.9395248293876648 0.005
49.629528787190495 0.9395248293876648 0.005
49.712614002296895 0.9395248293876648 0.005
49.7956992174033 0.9395248293876648 0.005
49.878784432509704 0.9395248293876648 0.005
49.96186964761611 0.9395248293876648 0.005
50.04495486272251 0.9395248293876648 0.005
50.12804007782892 0.9395248293876648 0.005
50.21112529293532 0.9395248293876648 0.005
50.29421050804173 0.9395248293876648 0.005
50.37729572314813 0.9395248293876648 0.005
50.46038093825453 0.9395248293876648 0.005
50.54346615336094 0.9395248293876648 0.005
50.62655136846734 0.9395248293876648 0.005
50.70963658357375 0.9395248293876648 0.005
50.79272179868015 0.9395248293876648 0.005
50.875807013786556 0.9395248293876648 0.005
50.95889222889296 0.9395248293876648 0.005
51.04197744399936 0.9395248293876648 0.005
51.125062659105765 0.9395248293876648 0.005
51.208147874212166 0.9395248293876648 0.005
51.291233089318574 0.9395248293876648 0.005
51.374318304424975 0.9395248293876648 0.005
51.45740351953138 0.9395248293876648 0.005
51.54048873463778 0.9395248293876648 0.005
51.62357394974419 0.9395248293876648 0.005
51.70665916485059 0.9395248293876648 0.005
51.78974437995699 0.9395248293876648 0.005
51.8728295950634 0.9395248293876648 0.005
51.9559148101698 0.9395248293876648 0.005
52.03900002527621 0.9395248293876648 0.005
52.12208524038261 0.9395248293876648 0.005
52.20517045548902 0.9395248293876648 0.005
52.28825567059542 0.9395248293876648 0.005
52.37134088570182 0.9395248293876648 0.005
52.45442610080823 0.9395248293876648 0.005
52.53751131591463 0.9395248293876648 0.005
52.620596531021036 0.9395248293876648 0.005
52.70368174612744 0.9395248293876648 0.005
52.786766961233845 0.9395248293876648 0.005
52.869852176340245 0.9395248293876648 0.005
52.95293739144665 0.9395248293876648 0.005
53.036022606553054 0.9395248293876648 0.005
53.119107821659455 0.9395248293876648 0.005
53.20219303676586 0.9395248293876648 0.005
53.28527825187226 0.9395248293876648 0.005
53.36836346697867 0.9395248293876648 0.005
53.45144868208507 0.9395248293876648 0.005
53.53453389719148 0.9395248293876648 0.005
